Customer ID	Customer Code	Customer Name	Legal Name	Website	TAN Number	CST Number	PAN Number	GST Registration Type	GSTIN	Street Address	City	State	Pincode	Country	Contact Person Title	First Name	Last Name	Email	Phone	Notes	Active Status	Default Contact	created Date
ccfd7998-934c-4cc3-aab6-42f234ddb86e	CU/000362/1718	INDIA AHEAD NEWS PVT LTD	INDIA AHEAD NEWS PVT LTD ***		HYDI05511C		AAACY6430B														true	false	2022-07-04
21fb7d5b-53b0-4ff1-b297-db6d0d3d496f	CU/000200/1920	INDIA AUTOMOTIVES	INDIA AUTOMOTIVES ***				ABYPA7874K														true	false	2022-07-04
01c925af-9582-4fd7-a70d-0e2187a57411	CU/000249/1617	INDIABULLS CONSTRUCTIONS LTD	INDIABULLS CONSTRUCTIONS LTD ***		DELI06037D		AABCI5408A														true	false	2022-07-04
978625ac-54d4-447d-99f7-7009aaadf9df	CU/000256/1920	INDIA GLYCOLS LTD	INDIA GLYCOLS LTD		CALI00786C		AAACI7246P														true	false	2022-07-04
247bee42-3b2e-4ded-9e25-03e0e5d3e417	CU000227	INDIA HABITAT CENTRE	INDIA HABITAT CENTRE		DELI00636G		AAATI0499M														true	false	2022-07-04
e2951cba-8af0-4685-88db-c514c5deb69e	CU/000088/2021	India Luxco Retail Pvt Ltd	INDIA LUXCO RETAIL PRIVATE LIMITED		DELI09862G		AADCI3657F														true	false	2022-07-04
3271d51f-49d8-4657-821f-71ab3c322625	CU/000159/1617	INDIA MEDTRONIC PVT LTD	INDIA MEDTRONIC PRIVATE LIMITED		BRDI00265G		AAACI4227Q														true	false	2022-07-04
13a02830-c35e-485f-8117-bcc9875c50d5	CU000231	INDIAN COUNCIL OF WORLD AFFAIRS	INDIAN COUNCIL OF WORLD AFFAIRS		DELI05335B																true	false	2022-07-04
6397580e-22f2-4c42-9715-729c554578ba	CU/000055/1617	INDIAN FINANCIAL TECHNOLOGIES AND ALLIED	INDIAN FINANCIAL TECHNOLOGY AND ALLIED SERVICES		HYDI04272C		AADCI7625K														true	false	2022-07-04
c59967b8-1d39-46ee-9299-ace9cceb0a97	CU/000128/2021	Indian Institute of Technology Madras	INDIAN INSTITUTE OF TECHNOLOGY MADRAS 60036		CHEI04464F		AAAAI3615G														true	false	2022-07-04
fa6d3533-91bd-46a3-aed8-ee85d2632817	CU/000104/1718	INDITEX TRENT RETAIL INDIA PVT LTD	INDITEX TRENT RETAIL INDIA PRIVATE LIMITED		RTKI01564D		AACCI1566Q														true	false	2022-07-04
34f2ca0e-3c44-48d8-9ef2-2fe63649feb6	CU/000243/1617	INDO DAN LAMPSHADES PVT LTD	INDO DAN LAMPSHADES PVT LTD		DELI04627A		AAACI2699N														true	false	2022-07-04
6d1f99c6-290e-4d9f-9af3-347dd94ce9ed	CU/000161/2122	INDO GERMAN INTERNATIONAL PVT LTD	INDO-GERMAN INTL P LTD		DELI01834A		AAACI3028D							INDIA							true	false	2022-07-04
42527e4d-0adb-4817-afb0-f8b4fecba8c5		INDOSPACE INDUSTRIAL PARK BADLI PRIVATE LIMITED ***	INDOSPACE INDUSTRIAL PARK BADLI PRIVATE LIMITED		MUMI12681E		AAECT9583G														true	false	2022-07-04
39a4ebde-f2f2-44af-92d3-5e7a09960b0a	CU/000030/1920	INDOSPIRIT DISTRIBUTION LTD	INDOSPIRIT DISTRIBUTION LTD ***		DELV07287A		AACCV3686L														true	false	2022-07-04
c74e8458-776d-40cd-a84d-8a2f8a5d12d0	CU/000114/1314	INDRAPRASTHA MEDICAL CORPORATION LTD	INDRAPRASTHA MEDICAL CORPORATION LTD ***				AAACI2398N														true	false	2022-07-04
fd327cce-d3ad-4358-8673-1c47c7d9abcc	CU/000188/1819	IND SWIFT LABORATORIES LTD	IND SWIFT LABORATORIES LIMITED		PTLI10111D		AAACI6306G														true	false	2022-07-04
f18afff7-ebba-4828-bbf5-c25a68d8d630	CU/000187/1819	IND SWIFT LTD	IND SWIFT LIMITED		PTLI10727D		AAACI6100L														true	false	2022-07-04
94ae2dc1-7856-4dd5-bd81-6e16f6ceb0d5	CU/000072/1718	INDUS INTERNATIONAL SCHOOL	INDUS INTERNATIONAL SCHOOL PRIVATE LIMITED		BLRI10105E		AAECI4919D														true	false	2022-07-04
515d0335-c234-4438-9c72-2400bf645490	CU/000072/1719	INDUS INTERNATIONAL SCHOOL	INDUS INTERNATIONAL SCHOOL (PUNE) PRIVATE LIMITED		PNEA09476F		AAECI4919D							INDIA							true	false	2022-07-04
a29788ad-35a8-49d4-acf3-1fc320f1bbd1		INDUSLYNK TRAINING SERVICES PRIVATE LIMITED ***	INDUSLYNK TRAINING SERVICES PRIVATE LIMITED		RTKI01419F		AACCI1401N														true	false	2022-07-04
fe853d17-bc4d-4a2d-9987-dd4501090d37	CU001166	INDUS TOWERS LTD	INDUS TOWERS LIMITED		RTKI02878B		AADCB0274F														true	false	2022-07-04
637c552c-97e1-40a2-8b3d-fc2347baeb61	CU001166	INDUS TOWERS LTD	INDUS TOWERS LIMITED		RTKB07145F		AADCB0274F														true	false	2022-07-04
db67ccd6-8732-450a-84b4-0bf3af87894c	CU/000235/1718	INDXX CAPITAL MANAGEMENT PVT LTD	INDXX CAPITAL MANAGEMENT PRIVATE LIMITED		DELH06214F		AABCH9010R														true	false	2022-07-04
66502b36-a157-4996-a76f-d8eef5fefe57		INFIILOOM INDIA PRIVATE LIMITED ***	INFIILOOM INDIA PRIVATE LIMITED		MUMR13250G									INDIA							true	false	2022-07-04
14e8698e-39c0-41aa-bafe-aa052290e1c9	CU/000087/1617	INFINITI RETAIL LTD	INFINITI RETAIL LTD		MUMV13188A		AACCV1726H														true	false	2022-07-04
28515a75-f717-4508-aac2-01d313030291	CU/000160/1920	INFOBLOX TECHNICAL SUPPORT & SOFTWARE	INFOBLOX TECHNICAL SUPPORT AND SOFTWARE DEVELOPMENT PRIVATE LIMITED		TVDI00470B		AABCI7541Q														true	false	2022-07-04
395774f9-7d48-4b6f-a905-f7e695156aa6	CU/000337/1213	INFO EDGE (INDIA) LIMITED	INFO EDGE INDIA LIMITED		DELI04379E		AAACI1838D														true	false	2022-07-04
3b16a03f-4d30-4852-a46b-9a8d1512c4ac	CU001305	INFOGAIN INDIA PVT LTD	INFOGAIN INDIA PRIVATE LIMITED		MUMI12476C		AAACI8748Q														true	false	2022-07-04
d27a4264-8093-48c1-86ec-716ff6732382	CU001305	INFOGAIN INDIA PVT LTD	INFOGAIN INDIA PRIVATE LIMITED		DELI02701G		AAACI8748Q														true	false	2022-07-04
0bef0bcc-45f3-46cf-8915-bb78a226c12a	CU001305	INFOGAIN INDIA PVT LTD	INFOGAIN INDIA PRIVATE LIMITED		BLRI06928F		AAACI8748Q														true	false	2022-07-04
503f0564-5d7e-4b4d-97f3-39c8a741a977	CU/000021/2021	Infogain Solutions Private Limited	INFOGAIN SOLUTIONS PRIVATE LIMITED		PNES21791A		AAFCS3056C														true	false	2022-07-04
c2f57c4e-1c57-4809-af28-f04ef9e30a97	CU/000070/1819	INFOGAIN SYSTEMS PVT LTD	INFOGAIN SYSTEMS PVT LTD ***				AAFCS0730B							INDIA							true	false	2022-07-04
8482391d-367c-4ae9-9e4a-9dfbf0ea944d	CU/000152/2021	Infonox Software Pvt Ltd	INFONOX SOFTWARE PRIVATE LIMITED		DELI02996A		AAACI7076H														true	false	2022-07-04
7544722f-f258-4d9b-a848-62c30c36184c	CU001167	INFORMATION & DESIGN TECHNOCRAFTS	INFORMATION & DESIGN TECHNOCRAFTS		DELI06277F		AACFI2388H														true	false	2022-07-04
4ef762b8-2c0b-4888-8c39-a2834916c1ca	CU/000151/1819	INFOTEL BUSINESS SOLUTIONS LTD	INFOTEL BUSINESS SOLUTIONS LIMITED		DELI08554A		AAACH9790D														true	false	2022-07-04
85a9f770-0615-4a1d-8729-c8ff78770bf5	CU/000153/1920	INNOVA AM TECH LLP	INNOVA AM TECH LLP		DELI11267E		AAFFI5705B														true	false	2022-07-04
0b3e0b57-9e77-4920-8951-be2579c1d597	CU/000212/1920	INNOVATIVE RETAIL CONCEPTS PVT LTD	INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED		BLRI04204E		AACCI2053A														true	false	2022-07-04
edf445eb-2382-4e13-bfae-3fb97147ee18	CU/000123/1718	INPUT ZERO TECHNOLOGIS PVT LTD	INPUT ZERO TECHNOLOGIES PRIVATE LIMITED		DELI08008A		AACCI3367F														true	false	2022-07-04
2317ac25-8d0e-4d8f-bfc1-dd455db7e081	CU/000025/1314	INSPOP.COM LTD	INSPOP.COM LIMITED		RTKI02425D		AACCI4282R														true	false	2022-07-04
575d45dc-0dd4-4765-9fee-712da4714e4f	CU/000025/1314	INSPOP.COM LTD	INSPOP.COM LIMITED		RTKI01462G		AACCI4282R														true	false	2022-07-04
70455bac-153b-45a8-8d01-dec122094c80	CU/000134/1617	INSTAKART SERVICES PVT LTD	INSTAKART SERVICES PRIVATE LIMITED		BLRI06658B		AADCI8374D														true	false	2022-07-04
24f1a492-9576-4147-ae6f-db143ea0a342	CU/000283/2122	INSTRUMENTATION LABORATORY INDIA PVT LTD	INSTRUMENTATION LABORATORY INDIA PRIVATE LIMITED		DELI06351C		AABCI6557N							INDIA							true	false	2022-07-04
304efb45-4593-4f7b-99b4-ece4bb338761		INSURANCE INFORMATION BUREAU OF INDIA ***	INSURANCE INFORMATION BUREAU OF INDIA		HYDI03697B									INDIA							true	false	2022-07-04
2f7adb47-0482-4adc-9a3f-534f0429e547	CU/000148/1718	INTECH ORGANICS LTD	INTECH ORGANICS LIMITED		DELI03883F		AAACI9363D														true	false	2022-07-04
29929c19-786f-4dc3-9e54-562ae2fbe4e7	CU/000062/2122	INTEGRAL BIOSCIENCES PVT. LTD.	INTEGRAL BIOSCIENCES PRIVATE LIMITED		DELI06606F		AABCI6900K							INDIA							true	false	2022-07-04
38300ec4-a845-4512-adee-999ef89b2070	CU/000152/2122	Intel - Jones Lang LaSalle Property Cons	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B							INDIA							true	false	2022-07-04
4a8abf3f-000b-4cc4-9c75-6940dbcf6dc4	CU/000214/2021	Intel Technology India Pvt Ltd	INTEL TECHNOLOGY INDIA PRIVATE LIMITED		BLRI00675D		AAACI5394J														true	false	2022-07-04
9a6cad28-a8d3-42f8-b009-32af6582ff49	CU/000047/2021	Inter Ads Exhibitions Pvt Ltd	INTER ADS EXHIBITIONS PRIVATE LIMITED		DELI06265A		AABCI6299K														true	false	2022-07-04
a8f4de46-fd50-4cc8-bfeb-270e9f9693e2	CU/000085/1314	INTERCONTINENTAL HOTELS GROUP (INDIA) PV	INTERCONTINENTAL HOTELS GROUP (INDIA) PRIVATE LIMITED		RTKS10584A		AAGCS7613G														true	false	2022-07-04
1935f87a-a6cb-43a8-b21d-7bc1c1b4baad	CU/000071/1819	INTERGLOBE HOTELS PVT LTD	INTERGLOBE HOTELS PRIVATE LIMITED		DELI05041B		AABCI2732H														true	false	2022-07-04
211399f5-0526-4642-a840-f30366cb15bc	CU/000034/2021	International Bakery Products Ltd	INTERNATIONAL BAKERY PRODUCTS LIMITED		CHEI02302G		AAACI3548L														true	false	2022-07-04
2efd088e-98a3-4640-b054-db9ccbbf3778	CU/000186/1617	International Cargo Terminal and Rail In	INTERNATIONAL CARGO TERMINALS AND INFRASTRUCTURE PRIVATE LIMITED		RTKI02962B		AACCB8054G														true	false	2022-07-04
ca383929-859e-45c2-ae2c-ad7d2272ec49	CU/000186/1617	International Cargo Terminal and Rail In	INTERNATIONAL CARGO TERMINALS AND RAIL INFRASTRUCTURE PRIVATE LIMITED		RTKB03878A		AACCB8054G														true	false	2022-07-04
bb66d00a-e3d0-4918-ba89-cee814326af4		INTERNATIONAL KNOWLEDGE PARK PRIVATE LIMITED ***	INTERNATIONAL KNOWLEDGE PARK PRIVATE LIMITED		MUMI05954E																true	false	2022-07-04
6dd7aef4-8fe2-4448-9353-36817463c61b	CU/000042/1920	INTERNATIONAL REAL ESTATE PARTNERS P.LTD	INTERNATIONAL REAL ESTATE PARTNERS (INDIA) PRIVATE LIMITED		RTKI03115A		AAFCI1066G														true	false	2022-07-04
b1ef22b4-c56e-443e-83ac-edaaa8a55f3a	CU/000014/1718	INTERNATIONAL TRACTORS LTD	INTERNATIONAL TRACTORS LIMITED		JLDI00124F		AAACI2270H														true	false	2022-07-04
80cb9f9f-f9ef-4ca0-a928-1d51a8fe1e37	CU/000079/2122	Interocean Shipping India Pvt. Ltd.	INTEROCEAN SHIPPING INDIA PRIVATE LIMITED		DELI00319E		AAACI0143F							INDIA							true	false	2022-07-04
755cc5e9-7649-4f4a-a7fc-947e5dc3bd21	CU/000213/1920	INTERSTATE DEVELOPMENT DESIGN & ENGINEE	INTERSTATE DEVELOPMENT DESIGN AND ENGG CONSULATANCY P.LTD.		DELI03987E																true	false	2022-07-04
fdb1f938-38c7-4434-88fd-bf500ff6af63	CU/000162/1617	Inteva Products India Automotive Private	INTEVA PRODUCTS INDIA AUTOMOTIVE PRIVATE LIMITED		PNEM15518G		AABCM9623K														true	false	2022-07-04
8cb616db-c307-42af-a4db-51c6f4c5b16e	CU/000162/1617	Inteva Products India Automotive Private	INTEVA PRODUCTS INDIA AUTOMOTIVE PRIVATE LIMITED		BLRM05800E		AABCM9623K														true	false	2022-07-04
ff28ae9c-dd6d-458c-93c3-77ac0b9dc552	CU000950	INTEX TECHNOLOGIES (INDIA) LTD	INTEX TECHNOLOGIES (INDIA) LIMITED		DELI02186C		AAACI4265L														true	false	2022-07-04
044fe819-06f0-491a-a3d4-08f5a2ebc3c0	CU/000104/2021	Introlligent Solutions Private Limited	INTROLLIGENT SOLUTIONS PRIVATE LIMITED		CHEI05936A		AABCI7830A														true	false	2022-07-04
f4f37482-ed1d-497f-93fd-ad0051fbbe6e	CU/000109/1516	INVENIO BUSINESS SOLUTIONS PVT LTD	INVENIO BUSINESS SOLUTIONS PRIVATE LIMITED		DELI06614G		AABCI7442L														true	false	2022-07-04
d6d1bacf-da28-44b7-a7b7-4b590850e349	CU/000209/2122	Inventa Digital Technologies Pvt. Ltd.	INVENTA DIGITAL TECHNOLOGIES PRIVATE LIMITED		MUMI13535E		AAECI5365H							INDIA							true	false	2022-07-04
ae34597f-e6ea-4e91-a6f2-2266a6840ee0	CU/000210/1314	ION TRADING INDIA PVT LTD	ION TRADING INDIA PVT LTD		DELA11591G		AAECA4325R														true	false	2022-07-04
5f02b01a-4a5b-47e2-b890-70430605df00	CU/000159/1415	IPSOFT GLOBALSERVICES PVT LTD	IPSOFT GLOBAL SERVICES PRIVATE LIMITED		BLRI05402F		AADCI0900R														true	false	2022-07-04
906a5226-7278-4248-836b-61ba6312cbd8	CU/000143/2122	IRISH CONNEXXION INDIA PRIVATE LIMITED	IRISH CONNEXXION INDIA PRIVATE LIMITED		DELI11716F		AAECI2437C							INDIA							true	false	2022-07-04
52bf9975-62bd-4798-a7ba-9eed82d66ba6		IRIS TRANSPORTATION SERVICES PRIVATE LIMITED ***	IRIS TRANSPORTATION SERVICES PRIVATE LIMITED		DELI15368D									INDIA							true	false	2022-07-04
91852848-ef45-409b-a4ba-5a94f03c8277	CU/000241/1516	IRON MOUNTAIN INDIA PVT LTD	IRON MOUNTAIN INDIA PRIVATE LIMITED		MUMM21032E		AABCM3593N														true	false	2022-07-04
3ff4972b-72a9-410a-bade-df3746db2b7a	CU/000321/1920	ISMARTU INDIA PVT LTD	ISMARTU INDIA PRIVATE LIMITED		MRTT01798G		AAFCT8979H														true	false	2022-07-04
1ffef0fa-ffa4-49d2-8030-4af55b3f9707	CU/000156/1213	ITC LTD	ITC LIMITED		BLRI01828B		AAACI5950L														true	false	2022-07-04
3072b3eb-a4f6-49bb-b634-c9d8856091ca	CU/000156/1213	ITC LTD	ITC LIMITED		BLRI01756G		AAACI5950L														true	false	2022-07-04
5bd198e7-82ed-4c12-9e18-30d799315fac	CU/000249/1819	ITC LTD MARKETING DIVISION	ITC LIMITED		CALI01685F		AAACI5950L														true	false	2022-07-04
7d506f25-b82c-4a30-8526-5bd6a69969fe	CU/000362/1920	ITFAS INDIA FASHION PRIVATE LIMITED	ITFAS INDIA FASHION PRIVATE LIMITED		DELI14149C		AAFCI1813H														true	false	2022-07-04
79304f0a-10e5-4e25-8c36-11105dea0ddd	CU/000126/1718	ITOCHU INDIA PVT LTD	ITOCHU INDIA PRIVATE LIMITED		MUMI07150D		AABCI4829F														true	false	2022-07-04
457b9b9f-09cf-41fb-ae8c-65238f888290	CU/000126/1718	ITOCHU INDIA PVT LTD	ITOCHU INDIA PRIVATE LIMITED		RTKI02224F		AABCI4829F														true	false	2022-07-04
4d1bd208-583c-43bd-9caf-91661ad6210d	CU/000031/1516	IT TRAILBLAZERS CONSULTING PVT LTD	IT TRAILBLAZERS CONSULTING PRIVATE LIMITED		BLRI02113G		AABCI2266A														true	false	2022-07-04
d0740be3-aec3-43f5-b9d9-e832a729a7f1	CU/000250/1617	ITX SERVICES INDIA PVT LTD	ITX SERVICES INDIA PRIVATE LIMITED		RTKI02026D		AADCI6449R														true	false	2022-07-04
dafc1112-7da6-4b19-b1ee-df5e70712b35	CU/000223/1819	ITZU INTERNATIONAL PVT LTD	ITZU INTERNATIONAL PVT LTD ***		DELI12498D		AADCI9348H														true	false	2022-07-04
92cd7768-232a-43bb-8da2-8dd73c107cd6	CU/000281/1617	Ivanti Technology India Private Limited	Ivanti Technology India Private Limited ***		HYDM09200C		AAFCM9074L														true	false	2022-07-04
4086cb4c-408c-42db-8d52-4e219c2dbc56	CU/000059/1314	JADE GLOBAL SOFTWARE PVT LTD	JADE GLOBAL SOFTWARE PRIVATE LIMITED		PNEJ08069F		AACCJ7690L														true	false	2022-07-04
2622bcbe-e3dd-4328-a037-2d6319845275	CU/000109/1920	JAMNA AUTO INDUSTRIES LTD	JAMNA AUTO INDUSTRIES LTD.		BPLJ00621F		AAACJ3929N							INDIA							true	false	2022-07-04
1b3d9770-b054-4574-9298-e45f171147e2	CU/000124/2021	JASMINE KNITTING INDUSTRIES PRIVATE LIMI	JASMINE KNITTING INDUSTRIES PRIVATE LIMITED		DELJ09391E		AACCJ5800G														true	false	2022-07-04
f331e3b9-d803-4cdf-8646-e2b871704fc5	CU/000226/1718	JAY PEE KNIT FAB	AJAY KUMAR KAK PROP OF JAY PEE KNIT FAB		RTKA03959E		AATPK2948J														true	false	2022-07-04
0b568c89-8afa-4d83-bcc2-47858586507d	CU/000247/1516	JBJ TECHNOLOGIES LTD	JBJ TECHNOLOGIES LIMITED		DELJ04275F		AAACJ3218L														true	false	2022-07-04
fc09bd8f-0ee8-4476-b545-dad465e564a4	CU/000167/1920	JC INTERNATIONAL	J C INTERNATIONAL		DELJ03436G		AACFJ7367F														true	false	2022-07-04
b7ffe77a-14a4-4a1f-bcfd-7107061c5a6e	CU/000076/1920	JEEVES CONSUMER SERVICES PVT LTD	JEEVES CONSUMER SERVICES PRIVATE LIMITED		BLRJ03117C		AABCJ9421C														true	false	2022-07-04
df89d5e5-52cb-4610-acc4-fbdaacef4e96	CU/000181/2021	JIEQIN TECHNOLOGIES INDIA PVT LTD	JIEQIN TECHNOLOGIES INDIA PRIVATE LIMITED		MRTJ03033C		AAECJ8941N														true	false	2022-07-04
4ac1b8c9-cf0a-41fc-9b9b-43168dd02b7b	CU001052	J K CEMENT LTD	J.K. CEMENT LTD.		KNPJ00154A		AABCJ0355R														true	false	2022-07-04
ca13bab5-8121-43a0-988b-2099b781d88b	CU/000054/1819	JK LAKSHMIPAT UNIVERSITY	J K LAKSHMIPAT UNIVERSITY		JPRJ07776G		AAAJJ0849E														true	false	2022-07-04
759e8199-57b3-4d6e-87ea-b5e19c10400f	CU/000155/2122	JKTECHNOSOFT LTD	J K TECHNOSOFT LIMITED		DELJ02113G		AAACJ0381L							INDIA							true	false	2022-07-04
82833d25-d509-431d-8ec1-b53b65f6b0b7	CU/000252/1718	JLL MSD WELLCOME TRUST HILLEMAN	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B														true	false	2022-07-04
71ec312f-ac55-40c5-b54e-ca97b329147c	CU/000337/1617	JOHAR FAMILY TRUST	JOHAR FAMILY TRUST		DELJ10443G																true	false	2022-07-04
4c8ab461-1370-457c-af3e-d7f72fe41a71	CU000990	JOHNSON CONTROLS INDIA PVT LTD	JOHNSON CONTROLS (I) PVT LTD		MUMJ04686D		AAACJ3132B														true	false	2022-07-04
4c3ef8a1-a296-413d-b449-b3b6fad25283	CU001161	Johnson & Johnson Surgical Vision India	JOHNSON & JOHNSON SURGICAL VISION INDIA PRIVATE LIMITED		RTKA04229B		AAECA8659C														true	false	2022-07-04
55c19d2e-a51a-4257-9d94-90dd644db751	CU/000141/2021	JOHNSON MATTHEY CHEMICALS INDIA PRIVATE	JOHNSON MATTHEY CHEMICALS INDIA PRIVATE LIMITED		PNEJ04921A		AABCJ1620M														true	false	2022-07-04
fc5b0584-7f3f-4d3e-9d11-772044e462e0	CU/000141/2021	JOHNSON MATTHEY CHEMICALS INDIA PRIVATE	JOHNSON MATTHEY CHEMICALS INDIA (P) LTD		KNPJ01034F		AABCJ1620M														true	false	2022-07-04
152ef189-85c3-4231-be9b-7f0f77c98c7a	CU/000141/2021	JOHNSON MATTHEY CHEMICALS INDIA PRIVATE	JOHNSON MATTHEY CHEMICALS INDIA PRIVATE LIMITED		BRDJ02583A		AABCJ1620M														true	false	2022-07-04
2636c767-dd82-4e8c-b92a-7adc4272a9bf	CU/000144/2021	Johnson Matthey India Private Limited	JOHNSON MATTHEY INDIA PRIVATE LIMITED		DELJ02845D		AAACJ2919A														true	false	2022-07-04
b9dbfb4f-51eb-4cb9-8f2c-aab0d71d94de	CU/000133/1819	JOINT VENTURE OF TATA PROJECTS LTD	JOINT VENTURE OF TATA PROJECTS LIMITED & RAGHAVA CONSTRUCTIONS		MRTJ02114A		AADAJ1298F														true	false	2022-07-04
4ff70dad-9130-479a-b575-54b74b9babbf	CU/000207/1920	JOLLY CONTAINERS	JOLLY CONTAINERS		SRTJ03493A		AAKFJ0632M														true	false	2022-07-04
158f7d8a-7420-4c3f-907a-4f5a475f9021	CU/000098/2122	JONES LANG LASALLE BUILDING OPERATIONS P	JONES LANG LASALLE BUILDING OPERATIONS PRIVATE LIMITED		DELW01002B		AAACW4495Q							INDIA							true	false	2022-07-04
8b2b8d10-dd47-478e-9798-b37d4cc66c01	CU000010	Jones Lang Lasalle PropertyCon-accenture	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B														true	false	2022-07-04
f8fc2c58-3da0-4246-bed0-f063622e9eab	CU000250	JONESLANG LASALLE PROPERTY CONSULTANT	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B														true	false	2022-07-04
388fab53-f9d9-409a-87b7-423843c13bf4	CU001398	JONES LANG LASALLE PROPERTY CONSULTANTS	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B														true	false	2022-07-04
05d3e0b9-c2e6-4324-ba7f-96ad61fe6b13	CU/000358/1718	JONES LANG LASALLE PROPERTY (RELX)	JONES LANG LASALLE PROPERTY CONSULTANTS (INDIA) PRIVATE LIMITED		BLRL00547B		AAACL2089B														true	false	2022-07-04
22d0c5b5-50dd-4131-b017-d02683a6fdce	CU/000136/1516	J P MORGAN SERVICES INDIA PVT LTD	J P MORGAN SERVICES INDIA PRIVATE LIMITED		MUMJ05980C		AABCD0503B														true	false	2022-07-04
df75f973-5cd5-4d71-bdb7-a0774776a6bf	CU/000365/2122	JRK INFOTECH PRIVATE LIMITED	JRK INFOTECH PRIVATE LIMITED		PNEJ11712B		AAECJ4979N							INDIA							true	false	2022-07-04
ab49c4a5-2c11-40d5-83d9-8669ba635e9d	CU/000129/1920	JSH PACKAGINGS	JSH PACKAGINGS		DELJ04188C		AACFJ5445Q														true	false	2022-07-04
59dd98ac-871d-490a-8936-f330e9be581b	CU/000076/1617	JUBILANT BIOSYS LTD	JUBILANT BIOSYS LIMITED		BLRJ00597C		AAACJ9445P														true	false	2022-07-04
8548d614-69a4-4c1a-997b-93e44644eece	CU/000163/1516	JUBILANT CONSUMER PVT LTD	JUBILANT CONSUMER PRIVATE LIMITED		MRTJ01272F		AACCJ1414C														true	false	2022-07-04
ed163f14-8016-441a-9a89-c8a224301035	CU/000212/2021	JUSDA INDIA SUPPLY CHAIN MANAGEMENT PRIV	JUSDA INDIA SUPPLY CHAIN MANAGEMENT PRIVATE LIMITED		CHEJ07356G		AADCJ8747P							INDIA							true	false	2022-07-04
d3202253-0b70-4df1-bd2c-c536c7243f91	CU/000118/1819	JUWI INDIA RENEWABLE ENERGIES PVT LTD	JUWI INDIA RENEWABLE ENERGIES PRIVATE LIMITED		BLRJ04057E		AACCJ4144M														true	false	2022-07-04
69269b7a-2783-45d0-9ac0-ded1b037fa88	CU/000222/1415	KAAR TECHNOLOGIES	KAAR TECHNOLOGIES INDIA PRIVATE LIMITED		MRIK01003C		AACCK7322E							INDIA							true	false	2022-07-04
23057d9b-1732-4e20-8ad0-85737377e612	CU/000255/1516	KAGAMI INDIA PVT LTD	KAGAMI (INDIA) PRIVATE LIMITED		HYDK08102D		AAGCK1118C														true	false	2022-07-04
e5b34ab4-ff72-4165-a069-c8e114ad54ca	CU/000176/1819	KAJARIA CERAMICS LTD	KAJARIA CERAMICS LTD		DELK05579A		AABCK1613R														true	false	2022-07-04
9632a24b-1ce4-4126-8140-80ffad02b55d		KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED ***	KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED		BLRK01443B		AABCK2059D														true	false	2022-07-04
4d84c41f-7e4f-4e0b-9cc8-91bdfc152dbe	CU/000013/2122	KALYANI MOTORS PRIVATE LIMITED	KALYANI MOTORS PRIVATE LIMITED		BLRK07461G		AACCK9165B							INDIA							true	false	2022-07-04
72203538-2f69-4a5b-9186-dfcde9674679	CU/000136/1415	KALYAN JEWELLERS INDIA LTD	KALYAN JEWELLERS INDIA LIMITED		CHNK03681G		AADCK6079K														true	false	2022-07-04
92981cd4-d319-4a83-8a57-1171a7c7d690	CU/000229/1819	KAMA AYURVEDA PVT LTD	KAMA AYURVEDA PVT LTD ***		DELK06676F		AABCK8223B														true	false	2022-07-04
0cb6d5fb-ec7c-43ed-ac35-5d63c39ddd45	CU000924	KANAI TECHNOLOGY PARKS PVT LTD	KANAI TECHNOLOGY PARKS PRIVATE LIMITED		BLRV05968E		AACCV3430G														true	false	2022-07-04
c1e22885-c02c-4856-ac5e-a24daef54b55		KANIN INDIA LIMITED ***	KANIN INDIA LIMITED		DELK12178F									INDIA							true	false	2022-07-04
11b0b3a5-dc61-4c16-b9e1-4a602327126c	CU/000102/2122	KANIN INDUSTRIES PRIVATE LIMITED	KANIN INDUSTRIES PRIVATE LIMITED		DELK20763B		AAHCK8604J							INDIA							true	false	2022-07-04
cb0d12f6-a09e-43fa-968f-91bb056953ef	CU/000006/1920	KANSAI NEROLAC PAINTS LTD	KANSAI NEROLAC PAINTS LIMITED		MUMG00234D		AAACG1376N														true	false	2022-07-04
6f610a7b-30d3-40e6-b937-e9ccb703c757	CU/000160/1819	KAPCO INTERNATIONAL LTD	KAPCO INTERNATIONAL LIMITED		DELK05997F		AAACK2660H														true	false	2022-07-04
e12f13e0-2d6e-4ddd-9cfc-49c13ee84e94	CU/000013/1314	KAPOOR LIGHTS PVT LTD	KAPOOR LIGHTS PRIVATE LIMITED		DELK13732F		AAFCK4521J														true	false	2022-07-04
